title,links,link,summary,published,published_parsed,news_source,title_detail.type,title_detail.language,title_detail.base,title_detail.value,summary_detail.type,summary_detail.language,summary_detail.base,summary_detail.value,news_image,news_imagesize,news_imagemaxwidth,news_imagemaxheight,query
Striving higher,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5cecf2034e039ed7868ee95e56be&url=https%3a%2f%2fwww.recyclingtoday.com%2farticle%2fhp-striving-higher-recycled-plastics%2f&c=1276254984269191422&mkt=en-us'}]",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5cecf2034e039ed7868ee95e56be&url=https%3a%2f%2fwww.recyclingtoday.com%2farticle%2fhp-striving-higher-recycled-plastics%2f&c=1276254984269191422&mkt=en-us,"“Part of enabling reuse and recycling is to have source material for all of our new products,” she says of the company ... “We want to design for product longevity, maintenance and reuse and recycling ...","Wed, 01 Jul 2020 05:07:00 GMT","time.struct_time(tm_year=2020, tm_mon=7, tm_mday=1, tm_hour=5, tm_min=7, tm_sec=0, tm_wday=2, tm_yday=183, tm_isdst=0)",Recycling Today,text/plain,,,Striving higher,text/html,,,"“Part of enabling reuse and recycling is to have source material for all of our new products,” she says of the company ... “We want to design for product longevity, maintenance and reuse and recycling ...",,,,,"https://www.bing.com/news/search?q=""Product longevity"" ""new products""&format=rss"
Celebrating 40 Years of Unparalleled Partnership: Goscor Lift Trucks and Crown Equipment,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5cecf2034e039ed7868ee95e56be&url=https%3a%2f%2fwww.engineeringnews.co.za%2farticle%2fcelebrating-40-years-of-unparalleled-partnership-goscor-lift-trucks-and-crown-equipment-2024-06-20&c=13805413043786410069&mkt=en-us'}]",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5cecf2034e039ed7868ee95e56be&url=https%3a%2f%2fwww.engineeringnews.co.za%2farticle%2fcelebrating-40-years-of-unparalleled-partnership-goscor-lift-trucks-and-crown-equipment-2024-06-20&c=13805413043786410069&mkt=en-us,"Goscor Lift Trucks (GLT), a prominent name in materials handling solutions, proudly commemorates four decades of a robust partnership with Crown Equipment Corporation, one of the world's leading ...","Thu, 20 Jun 2024 23:22:00 GMT","time.struct_time(tm_year=2024, tm_mon=6, tm_mday=20, tm_hour=23, tm_min=22, tm_sec=0, tm_wday=3, tm_yday=172, tm_isdst=0)",Engineering News,text/plain,,,Celebrating 40 Years of Unparalleled Partnership: Goscor Lift Trucks and Crown Equipment,text/html,,,"Goscor Lift Trucks (GLT), a prominent name in materials handling solutions, proudly commemorates four decades of a robust partnership with Crown Equipment Corporation, one of the world's leading ...",http://www.bing.com/th?id=OVFT.ws1488_X67wWnppOlQ8TZC&pid=News,w={0}&h={1}&c=14,700,393,"https://www.bing.com/news/search?q=""Product longevity"" ""new products""&format=rss"
How Trendy Bag Company Dagne Dover's Founders Embrace Their AAPI Heritage (Exclusive),"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5cecf2034e039ed7868ee95e56be&url=https%3a%2f%2fwww.msn.com%2fen-us%2fmoney%2fsmallbusiness%2fhow-trendy-bag-company-dagne-dover-s-founders-embrace-their-aapi-heritage-exclusive%2far-BB1maZt2&c=744967896829880970&mkt=en-us'}]",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5cecf2034e039ed7868ee95e56be&url=https%3a%2f%2fwww.msn.com%2fen-us%2fmoney%2fsmallbusiness%2fhow-trendy-bag-company-dagne-dover-s-founders-embrace-their-aapi-heritage-exclusive%2far-BB1maZt2&c=744967896829880970&mkt=en-us,But no company offering new products is perfect ... minded solutions in order to compete and invest in brand and product longevity.,"Fri, 10 May 2024 11:34:00 GMT","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=10, tm_hour=11, tm_min=34, tm_sec=0, tm_wday=4, tm_yday=131, tm_isdst=0)",MSN,text/plain,,,How Trendy Bag Company Dagne Dover's Founders Embrace Their AAPI Heritage (Exclusive),text/html,,,But no company offering new products is perfect ... minded solutions in order to compete and invest in brand and product longevity.,,,,,"https://www.bing.com/news/search?q=""Product longevity"" ""new products""&format=rss"
"Martin Racine, PhD","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5cecf2034e039ed7868ee95e56be&url=https%3a%2f%2fwww.concordia.ca%2ffaculty%2fmartin-racine.html&c=8412266995044302855&mkt=en-us'}]",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5cecf2034e039ed7868ee95e56be&url=https%3a%2f%2fwww.concordia.ca%2ffaculty%2fmartin-racine.html&c=8412266995044302855&mkt=en-us,"The objective is to design new products while anticipating their eventual transformation, either by personalizing, or updating their function or style with RP in order to give them new life. This ...","Sun, 22 Nov 2020 19:25:00 GMT","time.struct_time(tm_year=2020, tm_mon=11, tm_mday=22, tm_hour=19, tm_min=25, tm_sec=0, tm_wday=6, tm_yday=327, tm_isdst=0)",Concordia University,text/plain,,,"Martin Racine, PhD",text/html,,,"The objective is to design new products while anticipating their eventual transformation, either by personalizing, or updating their function or style with RP in order to give them new life. This ...",,,,,"https://www.bing.com/news/search?q=""Product longevity"" ""new products""&format=rss"
