title,links,link,id,guidislink,published,published_parsed,summary,title_detail.type,title_detail.language,title_detail.base,title_detail.value,summary_detail.type,summary_detail.language,summary_detail.base,summary_detail.value,source.href,source.title,query
Apple unveils its first carbon neutral products - Apple,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmFwcGxlLmNvbS9uZXdzcm9vbS8yMDIzLzA5L2FwcGxlLXVudmVpbHMtaXRzLWZpcnN0LWNhcmJvbi1uZXV0cmFsLXByb2R1Y3RzL9IBAA?oc=5'}]",https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmFwcGxlLmNvbS9uZXdzcm9vbS8yMDIzLzA5L2FwcGxlLXVudmVpbHMtaXRzLWZpcnN0LWNhcmJvbi1uZXV0cmFsLXByb2R1Y3RzL9IBAA?oc=5,CBMiV2h0dHBzOi8vd3d3LmFwcGxlLmNvbS9uZXdzcm9vbS8yMDIzLzA5L2FwcGxlLXVudmVpbHMtaXRzLWZpcnN0LWNhcmJvbi1uZXV0cmFsLXByb2R1Y3RzL9IBAA,False,"Tue, 12 Sep 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=9, tm_mday=12, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=255, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmFwcGxlLmNvbS9uZXdzcm9vbS8yMDIzLzA5L2FwcGxlLXVudmVpbHMtaXRzLWZpcnN0LWNhcmJvbi1uZXV0cmFsLXByb2R1Y3RzL9IBAA?oc=5"" target=""_blank"">Apple unveils its first carbon neutral products</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Apple</font>",text/plain,,,Apple unveils its first carbon neutral products - Apple,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmFwcGxlLmNvbS9uZXdzcm9vbS8yMDIzLzA5L2FwcGxlLXVudmVpbHMtaXRzLWZpcnN0LWNhcmJvbi1uZXV0cmFsLXByb2R1Y3RzL9IBAA?oc=5"" target=""_blank"">Apple unveils its first carbon neutral products</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Apple</font>",https://www.apple.com,Apple,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-09-01+before:2023-09-30"
How does technology affect the environment? - Telefónica,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnRlbGVmb25pY2EuY29tL2VuL2NvbW11bmljYXRpb24tcm9vbS9ibG9nL2hvdy10ZWNobm9sb2d5LWFmZmVjdC1lbnZpcm9ubWVudC_SAVxodHRwczovL3d3dy50ZWxlZm9uaWNhLmNvbS9lbi9jb21tdW5pY2F0aW9uLXJvb20vYmxvZy9ob3ctdGVjaG5vbG9neS1hZmZlY3QtZW52aXJvbm1lbnQvYW1wLw?oc=5'}]",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnRlbGVmb25pY2EuY29tL2VuL2NvbW11bmljYXRpb24tcm9vbS9ibG9nL2hvdy10ZWNobm9sb2d5LWFmZmVjdC1lbnZpcm9ubWVudC_SAVxodHRwczovL3d3dy50ZWxlZm9uaWNhLmNvbS9lbi9jb21tdW5pY2F0aW9uLXJvb20vYmxvZy9ob3ctdGVjaG5vbG9neS1hZmZlY3QtZW52aXJvbm1lbnQvYW1wLw?oc=5,CBMiWGh0dHBzOi8vd3d3LnRlbGVmb25pY2EuY29tL2VuL2NvbW11bmljYXRpb24tcm9vbS9ibG9nL2hvdy10ZWNobm9sb2d5LWFmZmVjdC1lbnZpcm9ubWVudC_SAVxodHRwczovL3d3dy50ZWxlZm9uaWNhLmNvbS9lbi9jb21tdW5pY2F0aW9uLXJvb20vYmxvZy9ob3ctdGVjaG5vbG9neS1hZmZlY3QtZW52aXJvbm1lbnQvYW1wLw,False,"Wed, 13 Sep 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnRlbGVmb25pY2EuY29tL2VuL2NvbW11bmljYXRpb24tcm9vbS9ibG9nL2hvdy10ZWNobm9sb2d5LWFmZmVjdC1lbnZpcm9ubWVudC_SAVxodHRwczovL3d3dy50ZWxlZm9uaWNhLmNvbS9lbi9jb21tdW5pY2F0aW9uLXJvb20vYmxvZy9ob3ctdGVjaG5vbG9neS1hZmZlY3QtZW52aXJvbm1lbnQvYW1wLw?oc=5"" target=""_blank"">How does technology affect the environment?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Telefónica</font>",text/plain,,,How does technology affect the environment? - Telefónica,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnRlbGVmb25pY2EuY29tL2VuL2NvbW11bmljYXRpb24tcm9vbS9ibG9nL2hvdy10ZWNobm9sb2d5LWFmZmVjdC1lbnZpcm9ubWVudC_SAVxodHRwczovL3d3dy50ZWxlZm9uaWNhLmNvbS9lbi9jb21tdW5pY2F0aW9uLXJvb20vYmxvZy9ob3ctdGVjaG5vbG9neS1hZmZlY3QtZW52aXJvbm1lbnQvYW1wLw?oc=5"" target=""_blank"">How does technology affect the environment?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Telefónica</font>",https://www.telefonica.com,Telefónica,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-09-01+before:2023-09-30"
CSRWire - Better Planet: Helping Kohler Customers Reduce Their Environmental Footprints - CSRwire.com,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmNzcndpcmUuY29tL3ByZXNzX3JlbGVhc2VzLzc4MzkxNi1iZXR0ZXItcGxhbmV0LWhlbHBpbmcta29obGVyLWN1c3RvbWVycy1yZWR1Y2UtdGhlaXItZW52aXJvbm1lbnRhbC1mb290cHJpbnRz0gEA?oc=5'}]",https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmNzcndpcmUuY29tL3ByZXNzX3JlbGVhc2VzLzc4MzkxNi1iZXR0ZXItcGxhbmV0LWhlbHBpbmcta29obGVyLWN1c3RvbWVycy1yZWR1Y2UtdGhlaXItZW52aXJvbm1lbnRhbC1mb290cHJpbnRz0gEA?oc=5,CBMiemh0dHBzOi8vd3d3LmNzcndpcmUuY29tL3ByZXNzX3JlbGVhc2VzLzc4MzkxNi1iZXR0ZXItcGxhbmV0LWhlbHBpbmcta29obGVyLWN1c3RvbWVycy1yZWR1Y2UtdGhlaXItZW52aXJvbm1lbnRhbC1mb290cHJpbnRz0gEA,False,"Wed, 20 Sep 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=9, tm_mday=20, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=263, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmNzcndpcmUuY29tL3ByZXNzX3JlbGVhc2VzLzc4MzkxNi1iZXR0ZXItcGxhbmV0LWhlbHBpbmcta29obGVyLWN1c3RvbWVycy1yZWR1Y2UtdGhlaXItZW52aXJvbm1lbnRhbC1mb290cHJpbnRz0gEA?oc=5"" target=""_blank"">CSRWire - Better Planet: Helping Kohler Customers Reduce Their Environmental Footprints</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CSRwire.com</font>",text/plain,,,CSRWire - Better Planet: Helping Kohler Customers Reduce Their Environmental Footprints - CSRwire.com,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmNzcndpcmUuY29tL3ByZXNzX3JlbGVhc2VzLzc4MzkxNi1iZXR0ZXItcGxhbmV0LWhlbHBpbmcta29obGVyLWN1c3RvbWVycy1yZWR1Y2UtdGhlaXItZW52aXJvbm1lbnRhbC1mb290cHJpbnRz0gEA?oc=5"" target=""_blank"">CSRWire - Better Planet: Helping Kohler Customers Reduce Their Environmental Footprints</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CSRwire.com</font>",https://www.csrwire.com,CSRwire.com,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-09-01+before:2023-09-30"
How Leading Beauty Retailers Are Embracing Sustainability In 2023 - Forbes,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2NsYXJhbHVkbWlyLzIwMjMvMDkvMjIvaG93LWJlYXV0eS1yZXRhaWxlcnMtbGlrZS1zZXBob3JhLWFuZC1kb3VnbGFzLWFyZS1lbWJyYWNpbmctc3VzdGFpbmFiaWxpdHktaW4tMjAyMy_SAQA?oc=5'}]",https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2NsYXJhbHVkbWlyLzIwMjMvMDkvMjIvaG93LWJlYXV0eS1yZXRhaWxlcnMtbGlrZS1zZXBob3JhLWFuZC1kb3VnbGFzLWFyZS1lbWJyYWNpbmctc3VzdGFpbmFiaWxpdHktaW4tMjAyMy_SAQA?oc=5,CBMihwFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2NsYXJhbHVkbWlyLzIwMjMvMDkvMjIvaG93LWJlYXV0eS1yZXRhaWxlcnMtbGlrZS1zZXBob3JhLWFuZC1kb3VnbGFzLWFyZS1lbWJyYWNpbmctc3VzdGFpbmFiaWxpdHktaW4tMjAyMy_SAQA,False,"Fri, 22 Sep 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=9, tm_mday=22, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=265, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2NsYXJhbHVkbWlyLzIwMjMvMDkvMjIvaG93LWJlYXV0eS1yZXRhaWxlcnMtbGlrZS1zZXBob3JhLWFuZC1kb3VnbGFzLWFyZS1lbWJyYWNpbmctc3VzdGFpbmFiaWxpdHktaW4tMjAyMy_SAQA?oc=5"" target=""_blank"">How Leading Beauty Retailers Are Embracing Sustainability In 2023</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Forbes</font>",text/plain,,,How Leading Beauty Retailers Are Embracing Sustainability In 2023 - Forbes,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2NsYXJhbHVkbWlyLzIwMjMvMDkvMjIvaG93LWJlYXV0eS1yZXRhaWxlcnMtbGlrZS1zZXBob3JhLWFuZC1kb3VnbGFzLWFyZS1lbWJyYWNpbmctc3VzdGFpbmFiaWxpdHktaW4tMjAyMy_SAQA?oc=5"" target=""_blank"">How Leading Beauty Retailers Are Embracing Sustainability In 2023</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Forbes</font>",https://www.forbes.com,Forbes,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-09-01+before:2023-09-30"
Pirelli Unveils New Logo for 50%+ Sustainable Tires - AftermarketNews.com (AMN),"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmFmdGVybWFya2V0bmV3cy5jb20vcGlyZWxsaS11bnZlaWxzLW5ldy1sb2dvLWZvci01MC1zdXN0YWluYWJsZS10aXJlcy_SAQA?oc=5'}]",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmFmdGVybWFya2V0bmV3cy5jb20vcGlyZWxsaS11bnZlaWxzLW5ldy1sb2dvLWZvci01MC1zdXN0YWluYWJsZS10aXJlcy_SAQA?oc=5,CBMiUmh0dHBzOi8vd3d3LmFmdGVybWFya2V0bmV3cy5jb20vcGlyZWxsaS11bnZlaWxzLW5ldy1sb2dvLWZvci01MC1zdXN0YWluYWJsZS10aXJlcy_SAQA,False,"Fri, 22 Sep 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=9, tm_mday=22, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=265, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmFmdGVybWFya2V0bmV3cy5jb20vcGlyZWxsaS11bnZlaWxzLW5ldy1sb2dvLWZvci01MC1zdXN0YWluYWJsZS10aXJlcy_SAQA?oc=5"" target=""_blank"">Pirelli Unveils New Logo for 50%+ Sustainable Tires</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AftermarketNews.com (AMN)</font>",text/plain,,,Pirelli Unveils New Logo for 50%+ Sustainable Tires - AftermarketNews.com (AMN),text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmFmdGVybWFya2V0bmV3cy5jb20vcGlyZWxsaS11bnZlaWxzLW5ldy1sb2dvLWZvci01MC1zdXN0YWluYWJsZS10aXJlcy_SAQA?oc=5"" target=""_blank"">Pirelli Unveils New Logo for 50%+ Sustainable Tires</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AftermarketNews.com (AMN)</font>",https://www.aftermarketnews.com,AftermarketNews.com (AMN),"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-09-01+before:2023-09-30"
European Commission Adopts Measures Restricting Intentional Microplastics - Cosmetics & Toiletries,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMimgFodHRwczovL3d3dy5jb3NtZXRpY3NhbmR0b2lsZXRyaWVzLmNvbS9yZWd1bGF0aW9ucy9lY28tc3VzdGFpbmFibGUvbmV3cy8yMjg3NDQ2OS9ldXJvcGVhbi1jb21taXNzaW9uLWFkb3B0cy1tZWFzdXJlcy1yZXN0cmljdGluZy1pbnRlbnRpb25hbC1taWNyb3BsYXN0aWNz0gEA?oc=5'}]",https://news.google.com/rss/articles/CBMimgFodHRwczovL3d3dy5jb3NtZXRpY3NhbmR0b2lsZXRyaWVzLmNvbS9yZWd1bGF0aW9ucy9lY28tc3VzdGFpbmFibGUvbmV3cy8yMjg3NDQ2OS9ldXJvcGVhbi1jb21taXNzaW9uLWFkb3B0cy1tZWFzdXJlcy1yZXN0cmljdGluZy1pbnRlbnRpb25hbC1taWNyb3BsYXN0aWNz0gEA?oc=5,CBMimgFodHRwczovL3d3dy5jb3NtZXRpY3NhbmR0b2lsZXRyaWVzLmNvbS9yZWd1bGF0aW9ucy9lY28tc3VzdGFpbmFibGUvbmV3cy8yMjg3NDQ2OS9ldXJvcGVhbi1jb21taXNzaW9uLWFkb3B0cy1tZWFzdXJlcy1yZXN0cmljdGluZy1pbnRlbnRpb25hbC1taWNyb3BsYXN0aWNz0gEA,False,"Wed, 27 Sep 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=9, tm_mday=27, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=270, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMimgFodHRwczovL3d3dy5jb3NtZXRpY3NhbmR0b2lsZXRyaWVzLmNvbS9yZWd1bGF0aW9ucy9lY28tc3VzdGFpbmFibGUvbmV3cy8yMjg3NDQ2OS9ldXJvcGVhbi1jb21taXNzaW9uLWFkb3B0cy1tZWFzdXJlcy1yZXN0cmljdGluZy1pbnRlbnRpb25hbC1taWNyb3BsYXN0aWNz0gEA?oc=5"" target=""_blank"">European Commission Adopts Measures Restricting Intentional Microplastics</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Cosmetics & Toiletries</font>",text/plain,,,European Commission Adopts Measures Restricting Intentional Microplastics - Cosmetics & Toiletries,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMimgFodHRwczovL3d3dy5jb3NtZXRpY3NhbmR0b2lsZXRyaWVzLmNvbS9yZWd1bGF0aW9ucy9lY28tc3VzdGFpbmFibGUvbmV3cy8yMjg3NDQ2OS9ldXJvcGVhbi1jb21taXNzaW9uLWFkb3B0cy1tZWFzdXJlcy1yZXN0cmljdGluZy1pbnRlbnRpb25hbC1taWNyb3BsYXN0aWNz0gEA?oc=5"" target=""_blank"">European Commission Adopts Measures Restricting Intentional Microplastics</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Cosmetics & Toiletries</font>",https://www.cosmeticsandtoiletries.com,Cosmetics & Toiletries,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-09-01+before:2023-09-30"
New REGARD Products Make Commercial Cleaning More Sustainable - GlobeNewswire,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5nbG9iZW5ld3N3aXJlLmNvbS9lbi9uZXdzLXJlbGVhc2UvMjAyMy8wOS8yOC8yNzUxMzU2LzAvZW4vTmV3LVJFR0FSRC1Qcm9kdWN0cy1NYWtlLUNvbW1lcmNpYWwtQ2xlYW5pbmctTW9yZS1TdXN0YWluYWJsZS5odG1s0gEA?oc=5'}]",https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5nbG9iZW5ld3N3aXJlLmNvbS9lbi9uZXdzLXJlbGVhc2UvMjAyMy8wOS8yOC8yNzUxMzU2LzAvZW4vTmV3LVJFR0FSRC1Qcm9kdWN0cy1NYWtlLUNvbW1lcmNpYWwtQ2xlYW5pbmctTW9yZS1TdXN0YWluYWJsZS5odG1s0gEA?oc=5,CBMiiAFodHRwczovL3d3dy5nbG9iZW5ld3N3aXJlLmNvbS9lbi9uZXdzLXJlbGVhc2UvMjAyMy8wOS8yOC8yNzUxMzU2LzAvZW4vTmV3LVJFR0FSRC1Qcm9kdWN0cy1NYWtlLUNvbW1lcmNpYWwtQ2xlYW5pbmctTW9yZS1TdXN0YWluYWJsZS5odG1s0gEA,False,"Thu, 28 Sep 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=9, tm_mday=28, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=271, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5nbG9iZW5ld3N3aXJlLmNvbS9lbi9uZXdzLXJlbGVhc2UvMjAyMy8wOS8yOC8yNzUxMzU2LzAvZW4vTmV3LVJFR0FSRC1Qcm9kdWN0cy1NYWtlLUNvbW1lcmNpYWwtQ2xlYW5pbmctTW9yZS1TdXN0YWluYWJsZS5odG1s0gEA?oc=5"" target=""_blank"">New REGARD Products Make Commercial Cleaning More Sustainable</a>&nbsp;&nbsp;<font color=""#6f6f6f"">GlobeNewswire</font>",text/plain,,,New REGARD Products Make Commercial Cleaning More Sustainable - GlobeNewswire,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5nbG9iZW5ld3N3aXJlLmNvbS9lbi9uZXdzLXJlbGVhc2UvMjAyMy8wOS8yOC8yNzUxMzU2LzAvZW4vTmV3LVJFR0FSRC1Qcm9kdWN0cy1NYWtlLUNvbW1lcmNpYWwtQ2xlYW5pbmctTW9yZS1TdXN0YWluYWJsZS5odG1s0gEA?oc=5"" target=""_blank"">New REGARD Products Make Commercial Cleaning More Sustainable</a>&nbsp;&nbsp;<font color=""#6f6f6f"">GlobeNewswire</font>",https://www.globenewswire.com,GlobeNewswire,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-09-01+before:2023-09-30"
Material Innovation Crucial For Circular Economy - Outlook Planet,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vcGxhbmV0Lm91dGxvb2tpbmRpYS5jb20vb3BpbmlvbnMvbWF0ZXJpYWwtaW5ub3ZhdGlvbi1jcnVjaWFsLWZvci1jaXJjdWxhci1lY29ub215LW5ld3MtNDE1OTY20gEA?oc=5'}]",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vcGxhbmV0Lm91dGxvb2tpbmRpYS5jb20vb3BpbmlvbnMvbWF0ZXJpYWwtaW5ub3ZhdGlvbi1jcnVjaWFsLWZvci1jaXJjdWxhci1lY29ub215LW5ld3MtNDE1OTY20gEA?oc=5,CBMiZWh0dHBzOi8vcGxhbmV0Lm91dGxvb2tpbmRpYS5jb20vb3BpbmlvbnMvbWF0ZXJpYWwtaW5ub3ZhdGlvbi1jcnVjaWFsLWZvci1jaXJjdWxhci1lY29ub215LW5ld3MtNDE1OTY20gEA,False,"Mon, 18 Sep 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=9, tm_mday=18, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=261, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vcGxhbmV0Lm91dGxvb2tpbmRpYS5jb20vb3BpbmlvbnMvbWF0ZXJpYWwtaW5ub3ZhdGlvbi1jcnVjaWFsLWZvci1jaXJjdWxhci1lY29ub215LW5ld3MtNDE1OTY20gEA?oc=5"" target=""_blank"">Material Innovation Crucial For Circular Economy</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Outlook Planet</font>",text/plain,,,Material Innovation Crucial For Circular Economy - Outlook Planet,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vcGxhbmV0Lm91dGxvb2tpbmRpYS5jb20vb3BpbmlvbnMvbWF0ZXJpYWwtaW5ub3ZhdGlvbi1jcnVjaWFsLWZvci1jaXJjdWxhci1lY29ub215LW5ld3MtNDE1OTY20gEA?oc=5"" target=""_blank"">Material Innovation Crucial For Circular Economy</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Outlook Planet</font>",https://planet.outlookindia.com,Outlook Planet,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-09-01+before:2023-09-30"
Sustainability: How to measure the impact of cosmetic products? - Premium beauty,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LnByZW1pdW1iZWF1dHluZXdzLmNvbS9lbi9zdXN0YWluYWJpbGl0eS1ob3ctdG8tbWVhc3VyZS10aGUsMjI1NTnSAQA?oc=5'}]",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LnByZW1pdW1iZWF1dHluZXdzLmNvbS9lbi9zdXN0YWluYWJpbGl0eS1ob3ctdG8tbWVhc3VyZS10aGUsMjI1NTnSAQA?oc=5,CBMiTGh0dHBzOi8vd3d3LnByZW1pdW1iZWF1dHluZXdzLmNvbS9lbi9zdXN0YWluYWJpbGl0eS1ob3ctdG8tbWVhc3VyZS10aGUsMjI1NTnSAQA,False,"Mon, 11 Sep 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=9, tm_mday=11, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=254, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LnByZW1pdW1iZWF1dHluZXdzLmNvbS9lbi9zdXN0YWluYWJpbGl0eS1ob3ctdG8tbWVhc3VyZS10aGUsMjI1NTnSAQA?oc=5"" target=""_blank"">Sustainability: How to measure the impact of cosmetic products?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Premium beauty</font>",text/plain,,,Sustainability: How to measure the impact of cosmetic products? - Premium beauty,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LnByZW1pdW1iZWF1dHluZXdzLmNvbS9lbi9zdXN0YWluYWJpbGl0eS1ob3ctdG8tbWVhc3VyZS10aGUsMjI1NTnSAQA?oc=5"" target=""_blank"">Sustainability: How to measure the impact of cosmetic products?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Premium beauty</font>",https://www.premiumbeautynews.com,Premium beauty,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-09-01+before:2023-09-30"
"Gruppo Mastrotto, a commited tannery - Leather - Premiere Vision","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LnByZW1pZXJldmlzaW9uLmNvbS9lbi9tYWdhemluZS9tYXN0cm90dG8tb3JnYW5pYy1sZWF0aGVyL9IBAA?oc=5'}]",https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LnByZW1pZXJldmlzaW9uLmNvbS9lbi9tYWdhemluZS9tYXN0cm90dG8tb3JnYW5pYy1sZWF0aGVyL9IBAA?oc=5,CBMiRWh0dHBzOi8vd3d3LnByZW1pZXJldmlzaW9uLmNvbS9lbi9tYWdhemluZS9tYXN0cm90dG8tb3JnYW5pYy1sZWF0aGVyL9IBAA,False,"Thu, 14 Sep 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=9, tm_mday=14, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=257, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LnByZW1pZXJldmlzaW9uLmNvbS9lbi9tYWdhemluZS9tYXN0cm90dG8tb3JnYW5pYy1sZWF0aGVyL9IBAA?oc=5"" target=""_blank"">Gruppo Mastrotto, a commited tannery - Leather</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Premiere Vision</font>",text/plain,,,"Gruppo Mastrotto, a commited tannery - Leather - Premiere Vision",text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LnByZW1pZXJldmlzaW9uLmNvbS9lbi9tYWdhemluZS9tYXN0cm90dG8tb3JnYW5pYy1sZWF0aGVyL9IBAA?oc=5"" target=""_blank"">Gruppo Mastrotto, a commited tannery - Leather</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Premiere Vision</font>",https://www.premierevision.com,Premiere Vision,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-09-01+before:2023-09-30"
