title,links,link,id,guidislink,published,published_parsed,summary,title_detail.type,title_detail.language,title_detail.base,title_detail.value,summary_detail.type,summary_detail.language,summary_detail.base,summary_detail.value,source.href,source.title,query
New York lawmakers propose Packaging Reduction and Recycling Infrastructure Act - Recycling Today,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnJlY3ljbGluZ3RvZGF5LmNvbS9uZXdzL25ldy15b3JrLWxhd21ha2Vycy1wcm9wb3NlLXBhY2thZ2luZy1yZWR1Y3Rpb24tcmVjeWNsaW5nLWluZnJhc3RydWN0dXJlLWFjdC_SAQA?oc=5'}]",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnJlY3ljbGluZ3RvZGF5LmNvbS9uZXdzL25ldy15b3JrLWxhd21ha2Vycy1wcm9wb3NlLXBhY2thZ2luZy1yZWR1Y3Rpb24tcmVjeWNsaW5nLWluZnJhc3RydWN0dXJlLWFjdC_SAQA?oc=5,CBMicGh0dHBzOi8vd3d3LnJlY3ljbGluZ3RvZGF5LmNvbS9uZXdzL25ldy15b3JrLWxhd21ha2Vycy1wcm9wb3NlLXBhY2thZ2luZy1yZWR1Y3Rpb24tcmVjeWNsaW5nLWluZnJhc3RydWN0dXJlLWFjdC_SAQA,False,"Fri, 24 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=24, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=55, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnJlY3ljbGluZ3RvZGF5LmNvbS9uZXdzL25ldy15b3JrLWxhd21ha2Vycy1wcm9wb3NlLXBhY2thZ2luZy1yZWR1Y3Rpb24tcmVjeWNsaW5nLWluZnJhc3RydWN0dXJlLWFjdC_SAQA?oc=5"" target=""_blank"">New York lawmakers propose Packaging Reduction and Recycling Infrastructure Act</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Recycling Today</font>",text/plain,,,New York lawmakers propose Packaging Reduction and Recycling Infrastructure Act - Recycling Today,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnJlY3ljbGluZ3RvZGF5LmNvbS9uZXdzL25ldy15b3JrLWxhd21ha2Vycy1wcm9wb3NlLXBhY2thZ2luZy1yZWR1Y3Rpb24tcmVjeWNsaW5nLWluZnJhc3RydWN0dXJlLWFjdC_SAQA?oc=5"" target=""_blank"">New York lawmakers propose Packaging Reduction and Recycling Infrastructure Act</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Recycling Today</font>",https://www.recyclingtoday.com,Recycling Today,"https://news.google.com/rss/search?q=""Extended producer responsibility"" ""new products""+after:2023-02-01+before:2023-02-28"
Mud Jeans Wants to Help Other Brands Get a Handle on EPR - Sourcing Journal,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMie2h0dHBzOi8vc291cmNpbmdqb3VybmFsLmNvbS9kZW5pbS9kZW5pbS1icmFuZHMvbXVkLWplYW5zLWV4dGVuZGVkLXByb2R1Y2VyLXJlc3BvbnNpYmlsaXR5LWVwci1ob3RsaW5lLWxlYXNlLWEtamVhbnMtNDE2MDY1L9IBAA?oc=5'}]",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vc291cmNpbmdqb3VybmFsLmNvbS9kZW5pbS9kZW5pbS1icmFuZHMvbXVkLWplYW5zLWV4dGVuZGVkLXByb2R1Y2VyLXJlc3BvbnNpYmlsaXR5LWVwci1ob3RsaW5lLWxlYXNlLWEtamVhbnMtNDE2MDY1L9IBAA?oc=5,CBMie2h0dHBzOi8vc291cmNpbmdqb3VybmFsLmNvbS9kZW5pbS9kZW5pbS1icmFuZHMvbXVkLWplYW5zLWV4dGVuZGVkLXByb2R1Y2VyLXJlc3BvbnNpYmlsaXR5LWVwci1ob3RsaW5lLWxlYXNlLWEtamVhbnMtNDE2MDY1L9IBAA,False,"Wed, 08 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=8, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=39, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMie2h0dHBzOi8vc291cmNpbmdqb3VybmFsLmNvbS9kZW5pbS9kZW5pbS1icmFuZHMvbXVkLWplYW5zLWV4dGVuZGVkLXByb2R1Y2VyLXJlc3BvbnNpYmlsaXR5LWVwci1ob3RsaW5lLWxlYXNlLWEtamVhbnMtNDE2MDY1L9IBAA?oc=5"" target=""_blank"">Mud Jeans Wants to Help Other Brands Get a Handle on EPR</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sourcing Journal</font>",text/plain,,,Mud Jeans Wants to Help Other Brands Get a Handle on EPR - Sourcing Journal,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMie2h0dHBzOi8vc291cmNpbmdqb3VybmFsLmNvbS9kZW5pbS9kZW5pbS1icmFuZHMvbXVkLWplYW5zLWV4dGVuZGVkLXByb2R1Y2VyLXJlc3BvbnNpYmlsaXR5LWVwci1ob3RsaW5lLWxlYXNlLWEtamVhbnMtNDE2MDY1L9IBAA?oc=5"" target=""_blank"">Mud Jeans Wants to Help Other Brands Get a Handle on EPR</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sourcing Journal</font>",https://sourcingjournal.com,Sourcing Journal,"https://news.google.com/rss/search?q=""Extended producer responsibility"" ""new products""+after:2023-02-01+before:2023-02-28"
"Pathways towards circular plastics in Europe — good practice examples from countries, business and citizens - European Environment Agency","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LmVlYS5ldXJvcGEuZXUvcHVibGljYXRpb25zL3BhdGh3YXlzLXRvd2FyZHMtY2lyY3VsYXItcGxhc3RpY3MtaW7SAQA?oc=5'}]",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LmVlYS5ldXJvcGEuZXUvcHVibGljYXRpb25zL3BhdGh3YXlzLXRvd2FyZHMtY2lyY3VsYXItcGxhc3RpY3MtaW7SAQA?oc=5,CBMiTGh0dHBzOi8vd3d3LmVlYS5ldXJvcGEuZXUvcHVibGljYXRpb25zL3BhdGh3YXlzLXRvd2FyZHMtY2lyY3VsYXItcGxhc3RpY3MtaW7SAQA,False,"Mon, 20 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=20, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=51, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LmVlYS5ldXJvcGEuZXUvcHVibGljYXRpb25zL3BhdGh3YXlzLXRvd2FyZHMtY2lyY3VsYXItcGxhc3RpY3MtaW7SAQA?oc=5"" target=""_blank"">Pathways towards circular plastics in Europe — good practice examples from countries, business and citizens</a>&nbsp;&nbsp;<font color=""#6f6f6f"">European Environment Agency</font>",text/plain,,,"Pathways towards circular plastics in Europe — good practice examples from countries, business and citizens - European Environment Agency",text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LmVlYS5ldXJvcGEuZXUvcHVibGljYXRpb25zL3BhdGh3YXlzLXRvd2FyZHMtY2lyY3VsYXItcGxhc3RpY3MtaW7SAQA?oc=5"" target=""_blank"">Pathways towards circular plastics in Europe — good practice examples from countries, business and citizens</a>&nbsp;&nbsp;<font color=""#6f6f6f"">European Environment Agency</font>",https://www.eea.europa.eu,European Environment Agency,"https://news.google.com/rss/search?q=""Extended producer responsibility"" ""new products""+after:2023-02-01+before:2023-02-28"
Complimentary Recycling Strengthens Circular Plastics Economy - PlasticsToday,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnBsYXN0aWNzdG9kYXkuY29tL2FkdmFuY2VkLXJlY3ljbGluZy9jb21wbGltZW50YXJ5LXJlY3ljbGluZy1zdHJlbmd0aGVucy1jaXJjdWxhci1wbGFzdGljcy1lY29ub2150gEA?oc=5'}]",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnBsYXN0aWNzdG9kYXkuY29tL2FkdmFuY2VkLXJlY3ljbGluZy9jb21wbGltZW50YXJ5LXJlY3ljbGluZy1zdHJlbmd0aGVucy1jaXJjdWxhci1wbGFzdGljcy1lY29ub2150gEA?oc=5,CBMibmh0dHBzOi8vd3d3LnBsYXN0aWNzdG9kYXkuY29tL2FkdmFuY2VkLXJlY3ljbGluZy9jb21wbGltZW50YXJ5LXJlY3ljbGluZy1zdHJlbmd0aGVucy1jaXJjdWxhci1wbGFzdGljcy1lY29ub2150gEA,False,"Thu, 23 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=23, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=54, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnBsYXN0aWNzdG9kYXkuY29tL2FkdmFuY2VkLXJlY3ljbGluZy9jb21wbGltZW50YXJ5LXJlY3ljbGluZy1zdHJlbmd0aGVucy1jaXJjdWxhci1wbGFzdGljcy1lY29ub2150gEA?oc=5"" target=""_blank"">Complimentary Recycling Strengthens Circular Plastics Economy</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PlasticsToday</font>",text/plain,,,Complimentary Recycling Strengthens Circular Plastics Economy - PlasticsToday,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnBsYXN0aWNzdG9kYXkuY29tL2FkdmFuY2VkLXJlY3ljbGluZy9jb21wbGltZW50YXJ5LXJlY3ljbGluZy1zdHJlbmd0aGVucy1jaXJjdWxhci1wbGFzdGljcy1lY29ub2150gEA?oc=5"" target=""_blank"">Complimentary Recycling Strengthens Circular Plastics Economy</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PlasticsToday</font>",https://www.plasticstoday.com,PlasticsToday,"https://news.google.com/rss/search?q=""Extended producer responsibility"" ""new products""+after:2023-02-01+before:2023-02-28"
"The Problem with Recycling, Part 1: How Can We Fix the Broken Plastic-Recycling System? - Sustainable Brands","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMicGh0dHBzOi8vc3VzdGFpbmFibGVicmFuZHMuY29tL3JlYWQvd2FzdGUtbm90L3Byb2JsZW0tcmVjeWNsaW5nLXBhcnQtMS1ob3ctdG8tZml4LWJyb2tlbi1wbGFzdGljLXJlY3ljbGluZy1zeXN0ZW3SAQA?oc=5'}]",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vc3VzdGFpbmFibGVicmFuZHMuY29tL3JlYWQvd2FzdGUtbm90L3Byb2JsZW0tcmVjeWNsaW5nLXBhcnQtMS1ob3ctdG8tZml4LWJyb2tlbi1wbGFzdGljLXJlY3ljbGluZy1zeXN0ZW3SAQA?oc=5,CBMicGh0dHBzOi8vc3VzdGFpbmFibGVicmFuZHMuY29tL3JlYWQvd2FzdGUtbm90L3Byb2JsZW0tcmVjeWNsaW5nLXBhcnQtMS1ob3ctdG8tZml4LWJyb2tlbi1wbGFzdGljLXJlY3ljbGluZy1zeXN0ZW3SAQA,False,"Mon, 27 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=27, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=58, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMicGh0dHBzOi8vc3VzdGFpbmFibGVicmFuZHMuY29tL3JlYWQvd2FzdGUtbm90L3Byb2JsZW0tcmVjeWNsaW5nLXBhcnQtMS1ob3ctdG8tZml4LWJyb2tlbi1wbGFzdGljLXJlY3ljbGluZy1zeXN0ZW3SAQA?oc=5"" target=""_blank"">The Problem with Recycling, Part 1: How Can We Fix the Broken Plastic-Recycling System?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sustainable Brands</font>",text/plain,,,"The Problem with Recycling, Part 1: How Can We Fix the Broken Plastic-Recycling System? - Sustainable Brands",text/html,,,"<a href=""https://news.google.com/rss/articles/CBMicGh0dHBzOi8vc3VzdGFpbmFibGVicmFuZHMuY29tL3JlYWQvd2FzdGUtbm90L3Byb2JsZW0tcmVjeWNsaW5nLXBhcnQtMS1ob3ctdG8tZml4LWJyb2tlbi1wbGFzdGljLXJlY3ljbGluZy1zeXN0ZW3SAQA?oc=5"" target=""_blank"">The Problem with Recycling, Part 1: How Can We Fix the Broken Plastic-Recycling System?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sustainable Brands</font>",https://sustainablebrands.com,Sustainable Brands,"https://news.google.com/rss/search?q=""Extended producer responsibility"" ""new products""+after:2023-02-01+before:2023-02-28"
Alberta invests $58 million in Canadian circular economy projects - Recycling Product News,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LnJlY3ljbGluZ3Byb2R1Y3RuZXdzLmNvbS9hcnRpY2xlLzM5ODczL2FsYmVydGEtaW52ZXN0cy1kb2xsYXI1OC1taWxsaW9uLWluLWNhbmFkaWFuLWNpcmN1bGFyLWVjb25vbXktcHJvamVjdHPSAQA?oc=5'}]",https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LnJlY3ljbGluZ3Byb2R1Y3RuZXdzLmNvbS9hcnRpY2xlLzM5ODczL2FsYmVydGEtaW52ZXN0cy1kb2xsYXI1OC1taWxsaW9uLWluLWNhbmFkaWFuLWNpcmN1bGFyLWVjb25vbXktcHJvamVjdHPSAQA?oc=5,CBMieWh0dHBzOi8vd3d3LnJlY3ljbGluZ3Byb2R1Y3RuZXdzLmNvbS9hcnRpY2xlLzM5ODczL2FsYmVydGEtaW52ZXN0cy1kb2xsYXI1OC1taWxsaW9uLWluLWNhbmFkaWFuLWNpcmN1bGFyLWVjb25vbXktcHJvamVjdHPSAQA,False,"Tue, 21 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=21, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=52, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LnJlY3ljbGluZ3Byb2R1Y3RuZXdzLmNvbS9hcnRpY2xlLzM5ODczL2FsYmVydGEtaW52ZXN0cy1kb2xsYXI1OC1taWxsaW9uLWluLWNhbmFkaWFuLWNpcmN1bGFyLWVjb25vbXktcHJvamVjdHPSAQA?oc=5"" target=""_blank"">Alberta invests $58 million in Canadian circular economy projects</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Recycling Product News</font>",text/plain,,,Alberta invests $58 million in Canadian circular economy projects - Recycling Product News,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LnJlY3ljbGluZ3Byb2R1Y3RuZXdzLmNvbS9hcnRpY2xlLzM5ODczL2FsYmVydGEtaW52ZXN0cy1kb2xsYXI1OC1taWxsaW9uLWluLWNhbmFkaWFuLWNpcmN1bGFyLWVjb25vbXktcHJvamVjdHPSAQA?oc=5"" target=""_blank"">Alberta invests $58 million in Canadian circular economy projects</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Recycling Product News</font>",https://www.recyclingproductnews.com,Recycling Product News,"https://news.google.com/rss/search?q=""Extended producer responsibility"" ""new products""+after:2023-02-01+before:2023-02-28"
What does the future hold for plastic packaging? - RECYCLING magazine,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LnJlY3ljbGluZy1tYWdhemluZS5jb20vMjAyMy8wMi8wMS93aGF0LWRvZXMtdGhlLWZ1dHVyZS1ob2xkLWZvci1wbGFzdGljLXBhY2thZ2luZy_SAQA?oc=5'}]",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LnJlY3ljbGluZy1tYWdhemluZS5jb20vMjAyMy8wMi8wMS93aGF0LWRvZXMtdGhlLWZ1dHVyZS1ob2xkLWZvci1wbGFzdGljLXBhY2thZ2luZy_SAQA?oc=5,CBMiXmh0dHBzOi8vd3d3LnJlY3ljbGluZy1tYWdhemluZS5jb20vMjAyMy8wMi8wMS93aGF0LWRvZXMtdGhlLWZ1dHVyZS1ob2xkLWZvci1wbGFzdGljLXBhY2thZ2luZy_SAQA,False,"Wed, 01 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=32, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LnJlY3ljbGluZy1tYWdhemluZS5jb20vMjAyMy8wMi8wMS93aGF0LWRvZXMtdGhlLWZ1dHVyZS1ob2xkLWZvci1wbGFzdGljLXBhY2thZ2luZy_SAQA?oc=5"" target=""_blank"">What does the future hold for plastic packaging?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">RECYCLING magazine</font>",text/plain,,,What does the future hold for plastic packaging? - RECYCLING magazine,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LnJlY3ljbGluZy1tYWdhemluZS5jb20vMjAyMy8wMi8wMS93aGF0LWRvZXMtdGhlLWZ1dHVyZS1ob2xkLWZvci1wbGFzdGljLXBhY2thZ2luZy_SAQA?oc=5"" target=""_blank"">What does the future hold for plastic packaging?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">RECYCLING magazine</font>",https://www.recycling-magazine.com,RECYCLING magazine,"https://news.google.com/rss/search?q=""Extended producer responsibility"" ""new products""+after:2023-02-01+before:2023-02-28"
EU infringement procedure against Triman and info-tri - CosmeticOBS,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMidWh0dHBzOi8vY29zbWV0aWNvYnMuY29tL2VuL2FydGljbGVzL2V1cm9wZWFuLWNvbW1pc3Npb24tNDUvZXUtaW5mcmluZ2VtZW50LXByb2NlZHVyZS1hZ2FpbnN0LXRyaW1hbi1hbmQtaW5mby10cmktNzE3MtIBAA?oc=5'}]",https://news.google.com/rss/articles/CBMidWh0dHBzOi8vY29zbWV0aWNvYnMuY29tL2VuL2FydGljbGVzL2V1cm9wZWFuLWNvbW1pc3Npb24tNDUvZXUtaW5mcmluZ2VtZW50LXByb2NlZHVyZS1hZ2FpbnN0LXRyaW1hbi1hbmQtaW5mby10cmktNzE3MtIBAA?oc=5,CBMidWh0dHBzOi8vY29zbWV0aWNvYnMuY29tL2VuL2FydGljbGVzL2V1cm9wZWFuLWNvbW1pc3Npb24tNDUvZXUtaW5mcmluZ2VtZW50LXByb2NlZHVyZS1hZ2FpbnN0LXRyaW1hbi1hbmQtaW5mby10cmktNzE3MtIBAA,False,"Mon, 20 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=20, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=51, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMidWh0dHBzOi8vY29zbWV0aWNvYnMuY29tL2VuL2FydGljbGVzL2V1cm9wZWFuLWNvbW1pc3Npb24tNDUvZXUtaW5mcmluZ2VtZW50LXByb2NlZHVyZS1hZ2FpbnN0LXRyaW1hbi1hbmQtaW5mby10cmktNzE3MtIBAA?oc=5"" target=""_blank"">EU infringement procedure against Triman and info-tri</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CosmeticOBS</font>",text/plain,,,EU infringement procedure against Triman and info-tri - CosmeticOBS,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMidWh0dHBzOi8vY29zbWV0aWNvYnMuY29tL2VuL2FydGljbGVzL2V1cm9wZWFuLWNvbW1pc3Npb24tNDUvZXUtaW5mcmluZ2VtZW50LXByb2NlZHVyZS1hZ2FpbnN0LXRyaW1hbi1hbmQtaW5mby10cmktNzE3MtIBAA?oc=5"" target=""_blank"">EU infringement procedure against Triman and info-tri</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CosmeticOBS</font>",https://cosmeticobs.com,CosmeticOBS,"https://news.google.com/rss/search?q=""Extended producer responsibility"" ""new products""+after:2023-02-01+before:2023-02-28"
Recycling fiasco must be a wake-up call for shoppers - Sydney Morning Herald,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LnNtaC5jb20uYXUvZW52aXJvbm1lbnQvc3VzdGFpbmFiaWxpdHkvcmVjeWNsaW5nLWZpYXNjby1tdXN0LWJlLWEtd2FrZS11cC1jYWxsLWZvci1zaG9wcGVycy0yMDIzMDIwNS1wNWNpMTYuaHRtbNIBe2h0dHBzOi8vYW1wLnNtaC5jb20uYXUvZW52aXJvbm1lbnQvc3VzdGFpbmFiaWxpdHkvcmVjeWNsaW5nLWZpYXNjby1tdXN0LWJlLWEtd2FrZS11cC1jYWxsLWZvci1zaG9wcGVycy0yMDIzMDIwNS1wNWNpMTYuaHRtbA?oc=5'}]",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LnNtaC5jb20uYXUvZW52aXJvbm1lbnQvc3VzdGFpbmFiaWxpdHkvcmVjeWNsaW5nLWZpYXNjby1tdXN0LWJlLWEtd2FrZS11cC1jYWxsLWZvci1zaG9wcGVycy0yMDIzMDIwNS1wNWNpMTYuaHRtbNIBe2h0dHBzOi8vYW1wLnNtaC5jb20uYXUvZW52aXJvbm1lbnQvc3VzdGFpbmFiaWxpdHkvcmVjeWNsaW5nLWZpYXNjby1tdXN0LWJlLWEtd2FrZS11cC1jYWxsLWZvci1zaG9wcGVycy0yMDIzMDIwNS1wNWNpMTYuaHRtbA?oc=5,CBMie2h0dHBzOi8vd3d3LnNtaC5jb20uYXUvZW52aXJvbm1lbnQvc3VzdGFpbmFiaWxpdHkvcmVjeWNsaW5nLWZpYXNjby1tdXN0LWJlLWEtd2FrZS11cC1jYWxsLWZvci1zaG9wcGVycy0yMDIzMDIwNS1wNWNpMTYuaHRtbNIBe2h0dHBzOi8vYW1wLnNtaC5jb20uYXUvZW52aXJvbm1lbnQvc3VzdGFpbmFiaWxpdHkvcmVjeWNsaW5nLWZpYXNjby1tdXN0LWJlLWEtd2FrZS11cC1jYWxsLWZvci1zaG9wcGVycy0yMDIzMDIwNS1wNWNpMTYuaHRtbA,False,"Sun, 05 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=5, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=36, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LnNtaC5jb20uYXUvZW52aXJvbm1lbnQvc3VzdGFpbmFiaWxpdHkvcmVjeWNsaW5nLWZpYXNjby1tdXN0LWJlLWEtd2FrZS11cC1jYWxsLWZvci1zaG9wcGVycy0yMDIzMDIwNS1wNWNpMTYuaHRtbNIBe2h0dHBzOi8vYW1wLnNtaC5jb20uYXUvZW52aXJvbm1lbnQvc3VzdGFpbmFiaWxpdHkvcmVjeWNsaW5nLWZpYXNjby1tdXN0LWJlLWEtd2FrZS11cC1jYWxsLWZvci1zaG9wcGVycy0yMDIzMDIwNS1wNWNpMTYuaHRtbA?oc=5"" target=""_blank"">Recycling fiasco must be a wake-up call for shoppers</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sydney Morning Herald</font>",text/plain,,,Recycling fiasco must be a wake-up call for shoppers - Sydney Morning Herald,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LnNtaC5jb20uYXUvZW52aXJvbm1lbnQvc3VzdGFpbmFiaWxpdHkvcmVjeWNsaW5nLWZpYXNjby1tdXN0LWJlLWEtd2FrZS11cC1jYWxsLWZvci1zaG9wcGVycy0yMDIzMDIwNS1wNWNpMTYuaHRtbNIBe2h0dHBzOi8vYW1wLnNtaC5jb20uYXUvZW52aXJvbm1lbnQvc3VzdGFpbmFiaWxpdHkvcmVjeWNsaW5nLWZpYXNjby1tdXN0LWJlLWEtd2FrZS11cC1jYWxsLWZvci1zaG9wcGVycy0yMDIzMDIwNS1wNWNpMTYuaHRtbA?oc=5"" target=""_blank"">Recycling fiasco must be a wake-up call for shoppers</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sydney Morning Herald</font>",https://www.smh.com.au,Sydney Morning Herald,"https://news.google.com/rss/search?q=""Extended producer responsibility"" ""new products""+after:2023-02-01+before:2023-02-28"
Kenya Industry: Discussing the Importance of Recycling Initiatives in Packaging with Gavin Dehning of Silafrica - Marcopolis,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiiQFodHRwczovL21hcmNvcG9saXMubmV0L2tlbnlhLWluZHVzdHJ5LWRpc2N1c3NpbmctdGhlLWltcG9ydGFuY2Utb2YtcmVjeWNsaW5nLWluaXRpYXRpdmVzLWluLXBhY2thZ2luZy13aXRoLWdhdmluLWRlaG5pbmctb2Ytc2lsYWZyaWNhLmh0bdIBAA?oc=5'}]",https://news.google.com/rss/articles/CBMiiQFodHRwczovL21hcmNvcG9saXMubmV0L2tlbnlhLWluZHVzdHJ5LWRpc2N1c3NpbmctdGhlLWltcG9ydGFuY2Utb2YtcmVjeWNsaW5nLWluaXRpYXRpdmVzLWluLXBhY2thZ2luZy13aXRoLWdhdmluLWRlaG5pbmctb2Ytc2lsYWZyaWNhLmh0bdIBAA?oc=5,CBMiiQFodHRwczovL21hcmNvcG9saXMubmV0L2tlbnlhLWluZHVzdHJ5LWRpc2N1c3NpbmctdGhlLWltcG9ydGFuY2Utb2YtcmVjeWNsaW5nLWluaXRpYXRpdmVzLWluLXBhY2thZ2luZy13aXRoLWdhdmluLWRlaG5pbmctb2Ytc2lsYWZyaWNhLmh0bdIBAA,False,"Mon, 27 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=27, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=58, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiiQFodHRwczovL21hcmNvcG9saXMubmV0L2tlbnlhLWluZHVzdHJ5LWRpc2N1c3NpbmctdGhlLWltcG9ydGFuY2Utb2YtcmVjeWNsaW5nLWluaXRpYXRpdmVzLWluLXBhY2thZ2luZy13aXRoLWdhdmluLWRlaG5pbmctb2Ytc2lsYWZyaWNhLmh0bdIBAA?oc=5"" target=""_blank"">Kenya Industry: Discussing the Importance of Recycling Initiatives in Packaging with Gavin Dehning of Silafrica</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Marcopolis</font>",text/plain,,,Kenya Industry: Discussing the Importance of Recycling Initiatives in Packaging with Gavin Dehning of Silafrica - Marcopolis,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiiQFodHRwczovL21hcmNvcG9saXMubmV0L2tlbnlhLWluZHVzdHJ5LWRpc2N1c3NpbmctdGhlLWltcG9ydGFuY2Utb2YtcmVjeWNsaW5nLWluaXRpYXRpdmVzLWluLXBhY2thZ2luZy13aXRoLWdhdmluLWRlaG5pbmctb2Ytc2lsYWZyaWNhLmh0bdIBAA?oc=5"" target=""_blank"">Kenya Industry: Discussing the Importance of Recycling Initiatives in Packaging with Gavin Dehning of Silafrica</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Marcopolis</font>",https://marcopolis.net,Marcopolis,"https://news.google.com/rss/search?q=""Extended producer responsibility"" ""new products""+after:2023-02-01+before:2023-02-28"
