title,links,link,id,guidislink,published,published_parsed,summary,title_detail.type,title_detail.language,title_detail.base,title_detail.value,summary_detail.type,summary_detail.language,summary_detail.base,summary_detail.value,source.href,source.title,query
Solvay expands China R&I Center; inaugurates its new building in Shanghai - Indian Chemical News,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmluZGlhbmNoZW1pY2FsbmV3cy5jb20vcmQvc29sdmF5LWV4cGFuZHMtY2hpbmEtci1pbmF1Z3VyYXRlcy1pdHMtbmV3LWJ1aWxkaW5nLWluLXNoYW5naGFpLTE4Nzc20gFwaHR0cHM6Ly93d3cuaW5kaWFuY2hlbWljYWxuZXdzLmNvbS9yZC9saXRlL3NvbHZheS1leHBhbmRzLWNoaW5hLXItaW5hdWd1cmF0ZXMtaXRzLW5ldy1idWlsZGluZy1pbi1zaGFuZ2hhaS0xODc3Ng?oc=5'}]",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmluZGlhbmNoZW1pY2FsbmV3cy5jb20vcmQvc29sdmF5LWV4cGFuZHMtY2hpbmEtci1pbmF1Z3VyYXRlcy1pdHMtbmV3LWJ1aWxkaW5nLWluLXNoYW5naGFpLTE4Nzc20gFwaHR0cHM6Ly93d3cuaW5kaWFuY2hlbWljYWxuZXdzLmNvbS9yZC9saXRlL3NvbHZheS1leHBhbmRzLWNoaW5hLXItaW5hdWd1cmF0ZXMtaXRzLW5ldy1idWlsZGluZy1pbi1zaGFuZ2hhaS0xODc3Ng?oc=5,CBMia2h0dHBzOi8vd3d3LmluZGlhbmNoZW1pY2FsbmV3cy5jb20vcmQvc29sdmF5LWV4cGFuZHMtY2hpbmEtci1pbmF1Z3VyYXRlcy1pdHMtbmV3LWJ1aWxkaW5nLWluLXNoYW5naGFpLTE4Nzc20gFwaHR0cHM6Ly93d3cuaW5kaWFuY2hlbWljYWxuZXdzLmNvbS9yZC9saXRlL3NvbHZheS1leHBhbmRzLWNoaW5hLXItaW5hdWd1cmF0ZXMtaXRzLW5ldy1idWlsZGluZy1pbi1zaGFuZ2hhaS0xODc3Ng,False,"Wed, 06 Sep 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=9, tm_mday=6, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=249, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmluZGlhbmNoZW1pY2FsbmV3cy5jb20vcmQvc29sdmF5LWV4cGFuZHMtY2hpbmEtci1pbmF1Z3VyYXRlcy1pdHMtbmV3LWJ1aWxkaW5nLWluLXNoYW5naGFpLTE4Nzc20gFwaHR0cHM6Ly93d3cuaW5kaWFuY2hlbWljYWxuZXdzLmNvbS9yZC9saXRlL3NvbHZheS1leHBhbmRzLWNoaW5hLXItaW5hdWd1cmF0ZXMtaXRzLW5ldy1idWlsZGluZy1pbi1zaGFuZ2hhaS0xODc3Ng?oc=5"" target=""_blank"">Solvay expands China R&amp;I Center; inaugurates its new building in Shanghai</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Indian Chemical News</font>",text/plain,,,Solvay expands China R&I Center; inaugurates its new building in Shanghai - Indian Chemical News,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmluZGlhbmNoZW1pY2FsbmV3cy5jb20vcmQvc29sdmF5LWV4cGFuZHMtY2hpbmEtci1pbmF1Z3VyYXRlcy1pdHMtbmV3LWJ1aWxkaW5nLWluLXNoYW5naGFpLTE4Nzc20gFwaHR0cHM6Ly93d3cuaW5kaWFuY2hlbWljYWxuZXdzLmNvbS9yZC9saXRlL3NvbHZheS1leHBhbmRzLWNoaW5hLXItaW5hdWd1cmF0ZXMtaXRzLW5ldy1idWlsZGluZy1pbi1zaGFuZ2hhaS0xODc3Ng?oc=5"" target=""_blank"">Solvay expands China R&amp;I Center; inaugurates its new building in Shanghai</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Indian Chemical News</font>",https://www.indianchemicalnews.com,Indian Chemical News,"https://news.google.com/rss/search?q=""Circular economy solutions"" ""new products""+after:2023-09-01+before:2023-09-30"
