title,links,link,summary,published,published_parsed,news_source,title_detail.type,title_detail.language,title_detail.base,title_detail.value,summary_detail.type,summary_detail.language,summary_detail.base,summary_detail.value,query
"Green Revenue-lution: BNEF reveals green bonds worth $43 billion were issued in India since 2014, indicates much more to come","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5d17152e4b9e86e34fadc02a57e6&url=https%3a%2f%2fwww.businessinsider.in%2fsustainability%2fnews%2fgreen-revenue-lution-bnef-reveals-green-bonds-worth-43-billion-were-issued-in-india-since-2014-indicates-much-more-to-come%2farticleshow%2f100983713.cms&c=2679241521262025846&mkt=en-us'}]",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5d17152e4b9e86e34fadc02a57e6&url=https%3a%2f%2fwww.businessinsider.in%2fsustainability%2fnews%2fgreen-revenue-lution-bnef-reveals-green-bonds-worth-43-billion-were-issued-in-india-since-2014-indicates-much-more-to-come%2farticleshow%2f100983713.cms&c=2679241521262025846&mkt=en-us,"These can include green buildings, clean power generation, sustainable transportation ... The mere fact that such funding exists has helped generate new products that are vastly more sustainable ...","Wed, 14 Jun 2023 19:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=6, tm_mday=14, tm_hour=19, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=165, tm_isdst=0)",Business Insider India,text/plain,,,"Green Revenue-lution: BNEF reveals green bonds worth $43 billion were issued in India since 2014, indicates much more to come",text/html,,,"These can include green buildings, clean power generation, sustainable transportation ... The mere fact that such funding exists has helped generate new products that are vastly more sustainable ...","https://www.bing.com/news/search?q=""Clean Power Generation"" ""new products""&format=rss"
