title,links,link,summary,published,published_parsed,news_source,title_detail.type,title_detail.language,title_detail.base,title_detail.value,summary_detail.type,summary_detail.language,summary_detail.base,summary_detail.value,query
What is Materials Science and Engineering?,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5d0c8b5d48688cdc89d4bb05cbb6&url=https%3a%2f%2fwww.mtu.edu%2fmaterials%2fwhat%2f&c=14311059478478791722&mkt=en-us'}]",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5d0c8b5d48688cdc89d4bb05cbb6&url=https%3a%2f%2fwww.mtu.edu%2fmaterials%2fwhat%2f&c=14311059478478791722&mkt=en-us,"Materials scientists and engineers work at the forefront of technology, applying physics, chemistry, and biology to compose new products—many of which ... duties such as new material design, material ...","Sat, 21 May 2022 19:22:00 GMT","time.struct_time(tm_year=2022, tm_mon=5, tm_mday=21, tm_hour=19, tm_min=22, tm_sec=0, tm_wday=5, tm_yday=141, tm_isdst=0)",Michigan Technological University,text/plain,,,What is Materials Science and Engineering?,text/html,,,"Materials scientists and engineers work at the forefront of technology, applying physics, chemistry, and biology to compose new products—many of which ... duties such as new material design, material ...","https://www.bing.com/news/search?q=""Material Substitution"" ""new products""&format=rss"
A World of Metal,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5d0c8b5d48688cdc89d4bb05cbb6&url=https%3a%2f%2fwww.recyclingtoday.com%2farticle%2frt50-metal-world-scrap-industry%2f&c=10243866856295141044&mkt=en-us'}]",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5d0c8b5d48688cdc89d4bb05cbb6&url=https%3a%2f%2fwww.recyclingtoday.com%2farticle%2frt50-metal-world-scrap-industry%2f&c=10243866856295141044&mkt=en-us,Playing a major role in that growth has been a scrap recycling industry that has served to collect metals before they can be landfilled and then process and ship them anywhere in the world where ...,"Wed, 17 Jul 2013 08:22:00 GMT","time.struct_time(tm_year=2013, tm_mon=7, tm_mday=17, tm_hour=8, tm_min=22, tm_sec=0, tm_wday=2, tm_yday=198, tm_isdst=0)",Recycling Today,text/plain,,,A World of Metal,text/html,,,Playing a major role in that growth has been a scrap recycling industry that has served to collect metals before they can be landfilled and then process and ship them anywhere in the world where ...,"https://www.bing.com/news/search?q=""Material Substitution"" ""new products""&format=rss"
