title,links,link,summary,published,published_parsed,news_source,title_detail.type,title_detail.language,title_detail.base,title_detail.value,summary_detail.type,summary_detail.language,summary_detail.base,summary_detail.value,query
How Google is supporting the circular economy,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5d1c034c4908930df1a16778dea8&url=https%3a%2f%2fwww.nature.com%2farticles%2fd42473-022-00399-1&c=1934620950812163367&mkt=en-us'}]",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5d1c034c4908930df1a16778dea8&url=https%3a%2f%2fwww.nature.com%2farticles%2fd42473-022-00399-1&c=1934620950812163367&mkt=en-us,"Both campuses incorporated salvaged materials into the building design ... Reduce the need for new products and materials by supporting longer product lifecycles, reuse programmes and recycling.","Wed, 16 Nov 2022 06:13:00 GMT","time.struct_time(tm_year=2022, tm_mon=11, tm_mday=16, tm_hour=6, tm_min=13, tm_sec=0, tm_wday=2, tm_yday=320, tm_isdst=0)",Nature,text/plain,,,How Google is supporting the circular economy,text/html,,,"Both campuses incorporated salvaged materials into the building design ... Reduce the need for new products and materials by supporting longer product lifecycles, reuse programmes and recycling.","https://www.bing.com/news/search?q=""Salvaged Materials"" ""new products""&format=rss"
Made in Bhutan exhibition to promote entrepreneurship and self-reliance,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5d1c034c4908930df1a16778dea8&url=https%3a%2f%2fkuenselonline.com%2fmade-in-bhutan-exhibition-to-promote-entrepreneurship-and-self-reliance%2f&c=197233452802732877&mkt=en-us'}]",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5d1c034c4908930df1a16778dea8&url=https%3a%2f%2fkuenselonline.com%2fmade-in-bhutan-exhibition-to-promote-entrepreneurship-and-self-reliance%2f&c=197233452802732877&mkt=en-us,The 3rd Made in Bhutan exhibition at Clock Tower in Thimphu yesterday showcased eight new products from various companies ... on minimising waste by repurposing leftover fabrics and salvaged materials ...,"Fri, 07 Jun 2024 17:00:00 GMT","time.struct_time(tm_year=2024, tm_mon=6, tm_mday=7, tm_hour=17, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=159, tm_isdst=0)",Kuensel Online,text/plain,,,Made in Bhutan exhibition to promote entrepreneurship and self-reliance,text/html,,,The 3rd Made in Bhutan exhibition at Clock Tower in Thimphu yesterday showcased eight new products from various companies ... on minimising waste by repurposing leftover fabrics and salvaged materials ...,"https://www.bing.com/news/search?q=""Salvaged Materials"" ""new products""&format=rss"
