title,links,link,summary,published,published_parsed,news_source,title_detail.type,title_detail.language,title_detail.base,title_detail.value,summary_detail.type,summary_detail.language,summary_detail.base,summary_detail.value,news_image,news_imagesize,news_imagemaxwidth,news_imagemaxheight,query
Making sustainable connections,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5cfcf2d64740a13912f3cecdb4d1&url=https%3a%2f%2fwww.recyclingtoday.com%2farticle%2fdanny-schrager-geared-for-green%2f&c=9929494373755436869&mkt=en-us'}]",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5cfcf2d64740a13912f3cecdb4d1&url=https%3a%2f%2fwww.recyclingtoday.com%2farticle%2fdanny-schrager-geared-for-green%2f&c=9929494373755436869&mkt=en-us,Because consistency is critical to those that are using your recycled raw materials to make new products. Blending ... We verified that our carbon footprint was an 80 percent carbon footprint ...,"Tue, 04 Jun 2019 12:03:00 GMT","time.struct_time(tm_year=2019, tm_mon=6, tm_mday=4, tm_hour=12, tm_min=3, tm_sec=0, tm_wday=1, tm_yday=155, tm_isdst=0)",Recycling Today,text/plain,,,Making sustainable connections,text/html,,,Because consistency is critical to those that are using your recycled raw materials to make new products. Blending ... We verified that our carbon footprint was an 80 percent carbon footprint ...,,,,,"https://www.bing.com/news/search?q=""Carbon Footprint Reduction"" ""new products""&format=rss"
"Primo Water, BlueTriton agree to merge","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5cfcf2d64740a13912f3cecdb4d1&url=https%3a%2f%2fwww.bevindustry.com%2farticles%2f96699-primo-water-bluetriton-agree-to-merge&c=6624596002504981919&mkt=en-us'}]",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5cfcf2d64740a13912f3cecdb4d1&url=https%3a%2f%2fwww.bevindustry.com%2farticles%2f96699-primo-water-bluetriton-agree-to-merge&c=6624596002504981919&mkt=en-us,"Primo Water Corp., Tampa, Fla., and an affiliate of BlueTriton Brands Inc., Stamford, Conn., announced the entry into a definitive agreement to create a leading North American pure-play healthy ...","Mon, 17 Jun 2024 10:05:00 GMT","time.struct_time(tm_year=2024, tm_mon=6, tm_mday=17, tm_hour=10, tm_min=5, tm_sec=0, tm_wday=0, tm_yday=169, tm_isdst=0)",BevIndustry,text/plain,,,"Primo Water, BlueTriton agree to merge",text/html,,,"Primo Water Corp., Tampa, Fla., and an affiliate of BlueTriton Brands Inc., Stamford, Conn., announced the entry into a definitive agreement to create a leading North American pure-play healthy ...",http://www.bing.com/th?id=OVFT.YiQVWIRd_kq_Mzq0oycMVi&pid=News,w={0}&h={1}&c=14,700,427,"https://www.bing.com/news/search?q=""Carbon Footprint Reduction"" ""new products""&format=rss"
"ADAMA's 2023 ESG Report: Significant Launches of Innovative, Sustainable Products and 14% Carbon Footprint Reduction","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5cfcf2d64740a13912f3cecdb4d1&url=https%3a%2f%2fstockhouse.com%2fnews%2fpress-releases%2f2024%2f05%2f20%2fadama-s-2023-esg-report-significant-launches-of-innovative-sustainable-products&c=17210904203718914226&mkt=en-us'}]",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5cfcf2d64740a13912f3cecdb4d1&url=https%3a%2f%2fstockhouse.com%2fnews%2fpress-releases%2f2024%2f05%2f20%2fadama-s-2023-esg-report-significant-launches-of-innovative-sustainable-products&c=17210904203718914226&mkt=en-us,"Maintaining commitment to the target of reducing Scope 1 and 2 carbon emissions by an average of 5% every year until 2030 BEIJING and TEL AVIV, Israel, May 20, 2024 /PRNewswire/ -- ADAMA Ltd. (SZSE ...","Sun, 19 May 2024 17:00:00 GMT","time.struct_time(tm_year=2024, tm_mon=5, tm_mday=19, tm_hour=17, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=140, tm_isdst=0)",Stockhouse,text/plain,,,"ADAMA's 2023 ESG Report: Significant Launches of Innovative, Sustainable Products and 14% Carbon Footprint Reduction",text/html,,,"Maintaining commitment to the target of reducing Scope 1 and 2 carbon emissions by an average of 5% every year until 2030 BEIJING and TEL AVIV, Israel, May 20, 2024 /PRNewswire/ -- ADAMA Ltd. (SZSE ...",,,,,"https://www.bing.com/news/search?q=""Carbon Footprint Reduction"" ""new products""&format=rss"
Samsung Sweeps Display Industry Awards at InfoComm 2024,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5cfcf2d64740a13912f3cecdb4d1&url=http%3a%2f%2fkoreabizwire.com%2fsamsung-sweeps-display-industry-awards-at-infocomm-2024%2f284464&c=4234903421692131751&mkt=en-us'}]",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=667b5cfcf2d64740a13912f3cecdb4d1&url=http%3a%2f%2fkoreabizwire.com%2fsamsung-sweeps-display-industry-awards-at-infocomm-2024%2f284464&c=4234903421692131751&mkt=en-us,"Samsung Electronics announced on June 19 that it swept 11 categories, the highest number of awards, at InfoComm 2024, the largest display exhibition in North America, held from the June 12 to 14 in ...","Wed, 19 Jun 2024 19:03:00 GMT","time.struct_time(tm_year=2024, tm_mon=6, tm_mday=19, tm_hour=19, tm_min=3, tm_sec=0, tm_wday=2, tm_yday=171, tm_isdst=0)",The Korea Bizwire,text/plain,,,Samsung Sweeps Display Industry Awards at InfoComm 2024,text/html,,,"Samsung Electronics announced on June 19 that it swept 11 categories, the highest number of awards, at InfoComm 2024, the largest display exhibition in North America, held from the June 12 to 14 in ...",http://www.bing.com/th?id=OVFT.vpZwCgTy0Ck3trEplsR8SC&pid=News,w={0}&h={1}&c=14,650,432,"https://www.bing.com/news/search?q=""Carbon Footprint Reduction"" ""new products""&format=rss"
