title,links,link,id,guidislink,published,published_parsed,summary,title_detail.type,title_detail.language,title_detail.base,title_detail.value,summary_detail.type,summary_detail.language,summary_detail.base,summary_detail.value,source.href,source.title,query
Siemens expands sustainable MV switchgear range - Your Gateway to Power Transmission & Distribution - T&D India,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnRuZGluZGlhLmNvbS9zaWVtZW5zLWV4cGFuZHMtc3VzdGFpbmFibGUtYW5kLWRpZ2l0YWwtbXYtc3dpdGNoZ2Vhci1yYW5nZS_SAQA?oc=5'}]",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnRuZGluZGlhLmNvbS9zaWVtZW5zLWV4cGFuZHMtc3VzdGFpbmFibGUtYW5kLWRpZ2l0YWwtbXYtc3dpdGNoZ2Vhci1yYW5nZS_SAQA?oc=5,CBMiVWh0dHBzOi8vd3d3LnRuZGluZGlhLmNvbS9zaWVtZW5zLWV4cGFuZHMtc3VzdGFpbmFibGUtYW5kLWRpZ2l0YWwtbXYtc3dpdGNoZ2Vhci1yYW5nZS_SAQA,False,"Mon, 16 Oct 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=16, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=289, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnRuZGluZGlhLmNvbS9zaWVtZW5zLWV4cGFuZHMtc3VzdGFpbmFibGUtYW5kLWRpZ2l0YWwtbXYtc3dpdGNoZ2Vhci1yYW5nZS_SAQA?oc=5"" target=""_blank"">Siemens expands sustainable MV switchgear range - Your Gateway to Power Transmission & Distribution</a>&nbsp;&nbsp;<font color=""#6f6f6f"">T&amp;D India</font>",text/plain,,,Siemens expands sustainable MV switchgear range - Your Gateway to Power Transmission & Distribution - T&D India,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnRuZGluZGlhLmNvbS9zaWVtZW5zLWV4cGFuZHMtc3VzdGFpbmFibGUtYW5kLWRpZ2l0YWwtbXYtc3dpdGNoZ2Vhci1yYW5nZS_SAQA?oc=5"" target=""_blank"">Siemens expands sustainable MV switchgear range - Your Gateway to Power Transmission & Distribution</a>&nbsp;&nbsp;<font color=""#6f6f6f"">T&amp;D India</font>",https://www.tndindia.com,T&D India,"https://news.google.com/rss/search?q=""Sustainable Energy Transition"" ""new products""+after:2023-10-01+before:2023-10-31"
