title,links,link,id,guidislink,published,published_parsed,summary,title_detail.type,title_detail.language,title_detail.base,title_detail.value,summary_detail.type,summary_detail.language,summary_detail.base,summary_detail.value,source.href,source.title,query
The future of materials - Deloitte,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Mi5kZWxvaXR0ZS5jb20vdXMvZW4vaW5zaWdodHMvaW5kdXN0cnkvb2lsLWFuZC1nYXMvdGhlLWZ1dHVyZS1vZi1tYXRlcmlhbHMuaHRtbNIBAA?oc=5'}]",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Mi5kZWxvaXR0ZS5jb20vdXMvZW4vaW5zaWdodHMvaW5kdXN0cnkvb2lsLWFuZC1nYXMvdGhlLWZ1dHVyZS1vZi1tYXRlcmlhbHMuaHRtbNIBAA?oc=5,CBMiWmh0dHBzOi8vd3d3Mi5kZWxvaXR0ZS5jb20vdXMvZW4vaW5zaWdodHMvaW5kdXN0cnkvb2lsLWFuZC1nYXMvdGhlLWZ1dHVyZS1vZi1tYXRlcmlhbHMuaHRtbNIBAA,False,"Fri, 02 Jun 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=6, tm_mday=2, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=153, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Mi5kZWxvaXR0ZS5jb20vdXMvZW4vaW5zaWdodHMvaW5kdXN0cnkvb2lsLWFuZC1nYXMvdGhlLWZ1dHVyZS1vZi1tYXRlcmlhbHMuaHRtbNIBAA?oc=5"" target=""_blank"">The future of materials</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Deloitte</font>",text/plain,,,The future of materials - Deloitte,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Mi5kZWxvaXR0ZS5jb20vdXMvZW4vaW5zaWdodHMvaW5kdXN0cnkvb2lsLWFuZC1nYXMvdGhlLWZ1dHVyZS1vZi1tYXRlcmlhbHMuaHRtbNIBAA?oc=5"" target=""_blank"">The future of materials</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Deloitte</font>",https://www2.deloitte.com,Deloitte,"https://news.google.com/rss/search?q=""Sustainable Materials"" ""new products""+after:2023-06-01+before:2023-06-30"
Accelerated solutions - Recycling Today,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LnJlY3ljbGluZ3RvZGF5LmNvbS9hcnRpY2xlL25leHRjeWNsZS1hY2NlbGVyYXRlcy1wbGFzdGljcy1zb2x1dGlvbnMtZ3Jvd2luZy1jaXJjdWxhci1lY29ub215L9IBAA?oc=5'}]",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LnJlY3ljbGluZ3RvZGF5LmNvbS9hcnRpY2xlL25leHRjeWNsZS1hY2NlbGVyYXRlcy1wbGFzdGljcy1zb2x1dGlvbnMtZ3Jvd2luZy1jaXJjdWxhci1lY29ub215L9IBAA?oc=5,CBMiaWh0dHBzOi8vd3d3LnJlY3ljbGluZ3RvZGF5LmNvbS9hcnRpY2xlL25leHRjeWNsZS1hY2NlbGVyYXRlcy1wbGFzdGljcy1zb2x1dGlvbnMtZ3Jvd2luZy1jaXJjdWxhci1lY29ub215L9IBAA,False,"Tue, 06 Jun 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=6, tm_mday=6, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=157, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LnJlY3ljbGluZ3RvZGF5LmNvbS9hcnRpY2xlL25leHRjeWNsZS1hY2NlbGVyYXRlcy1wbGFzdGljcy1zb2x1dGlvbnMtZ3Jvd2luZy1jaXJjdWxhci1lY29ub215L9IBAA?oc=5"" target=""_blank"">Accelerated solutions</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Recycling Today</font>",text/plain,,,Accelerated solutions - Recycling Today,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LnJlY3ljbGluZ3RvZGF5LmNvbS9hcnRpY2xlL25leHRjeWNsZS1hY2NlbGVyYXRlcy1wbGFzdGljcy1zb2x1dGlvbnMtZ3Jvd2luZy1jaXJjdWxhci1lY29ub215L9IBAA?oc=5"" target=""_blank"">Accelerated solutions</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Recycling Today</font>",https://www.recyclingtoday.com,Recycling Today,"https://news.google.com/rss/search?q=""Sustainable Materials"" ""new products""+after:2023-06-01+before:2023-06-30"
First Person Perspective: Carpet is the feedstock of the future - Resource Recycling,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMic2h0dHBzOi8vcmVzb3VyY2UtcmVjeWNsaW5nLmNvbS9yZWN5Y2xpbmcvMjAyMy8wNi8xNC9maXJzdC1wZXJzb24tcGVyc3BlY3RpdmUtY2FycGV0LWlzLXRoZS1mZWVkc3RvY2stb2YtdGhlLWZ1dHVyZS_SAXNodHRwczovL3Jlc291cmNlLXJlY3ljbGluZy5jb20vcmVjeWNsaW5nLzIwMjMvMDYvMTQvZmlyc3QtcGVyc29uLXBlcnNwZWN0aXZlLWNhcnBldC1pcy10aGUtZmVlZHN0b2NrLW9mLXRoZS1mdXR1cmUv?oc=5'}]",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vcmVzb3VyY2UtcmVjeWNsaW5nLmNvbS9yZWN5Y2xpbmcvMjAyMy8wNi8xNC9maXJzdC1wZXJzb24tcGVyc3BlY3RpdmUtY2FycGV0LWlzLXRoZS1mZWVkc3RvY2stb2YtdGhlLWZ1dHVyZS_SAXNodHRwczovL3Jlc291cmNlLXJlY3ljbGluZy5jb20vcmVjeWNsaW5nLzIwMjMvMDYvMTQvZmlyc3QtcGVyc29uLXBlcnNwZWN0aXZlLWNhcnBldC1pcy10aGUtZmVlZHN0b2NrLW9mLXRoZS1mdXR1cmUv?oc=5,CBMic2h0dHBzOi8vcmVzb3VyY2UtcmVjeWNsaW5nLmNvbS9yZWN5Y2xpbmcvMjAyMy8wNi8xNC9maXJzdC1wZXJzb24tcGVyc3BlY3RpdmUtY2FycGV0LWlzLXRoZS1mZWVkc3RvY2stb2YtdGhlLWZ1dHVyZS_SAXNodHRwczovL3Jlc291cmNlLXJlY3ljbGluZy5jb20vcmVjeWNsaW5nLzIwMjMvMDYvMTQvZmlyc3QtcGVyc29uLXBlcnNwZWN0aXZlLWNhcnBldC1pcy10aGUtZmVlZHN0b2NrLW9mLXRoZS1mdXR1cmUv,False,"Wed, 14 Jun 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=6, tm_mday=14, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=165, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMic2h0dHBzOi8vcmVzb3VyY2UtcmVjeWNsaW5nLmNvbS9yZWN5Y2xpbmcvMjAyMy8wNi8xNC9maXJzdC1wZXJzb24tcGVyc3BlY3RpdmUtY2FycGV0LWlzLXRoZS1mZWVkc3RvY2stb2YtdGhlLWZ1dHVyZS_SAXNodHRwczovL3Jlc291cmNlLXJlY3ljbGluZy5jb20vcmVjeWNsaW5nLzIwMjMvMDYvMTQvZmlyc3QtcGVyc29uLXBlcnNwZWN0aXZlLWNhcnBldC1pcy10aGUtZmVlZHN0b2NrLW9mLXRoZS1mdXR1cmUv?oc=5"" target=""_blank"">First Person Perspective: Carpet is the feedstock of the future</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Resource Recycling</font>",text/plain,,,First Person Perspective: Carpet is the feedstock of the future - Resource Recycling,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMic2h0dHBzOi8vcmVzb3VyY2UtcmVjeWNsaW5nLmNvbS9yZWN5Y2xpbmcvMjAyMy8wNi8xNC9maXJzdC1wZXJzb24tcGVyc3BlY3RpdmUtY2FycGV0LWlzLXRoZS1mZWVkc3RvY2stb2YtdGhlLWZ1dHVyZS_SAXNodHRwczovL3Jlc291cmNlLXJlY3ljbGluZy5jb20vcmVjeWNsaW5nLzIwMjMvMDYvMTQvZmlyc3QtcGVyc29uLXBlcnNwZWN0aXZlLWNhcnBldC1pcy10aGUtZmVlZHN0b2NrLW9mLXRoZS1mdXR1cmUv?oc=5"" target=""_blank"">First Person Perspective: Carpet is the feedstock of the future</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Resource Recycling</font>",https://resource-recycling.com,Resource Recycling,"https://news.google.com/rss/search?q=""Sustainable Materials"" ""new products""+after:2023-06-01+before:2023-06-30"
Mono-Material Lipstick Tubes - Trend Hunter,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3LnRyZW5kaHVudGVyLmNvbS90cmVuZHMvbW9uby1tYXRlcmlhbC1wYWNrYWdpbmfSAT5odHRwczovL3d3dy50cmVuZGh1bnRlci5jb20vYW1wL3RyZW5kcy9tb25vLW1hdGVyaWFsLXBhY2thZ2luZw?oc=5'}]",https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3LnRyZW5kaHVudGVyLmNvbS90cmVuZHMvbW9uby1tYXRlcmlhbC1wYWNrYWdpbmfSAT5odHRwczovL3d3dy50cmVuZGh1bnRlci5jb20vYW1wL3RyZW5kcy9tb25vLW1hdGVyaWFsLXBhY2thZ2luZw?oc=5,CBMiOmh0dHBzOi8vd3d3LnRyZW5kaHVudGVyLmNvbS90cmVuZHMvbW9uby1tYXRlcmlhbC1wYWNrYWdpbmfSAT5odHRwczovL3d3dy50cmVuZGh1bnRlci5jb20vYW1wL3RyZW5kcy9tb25vLW1hdGVyaWFsLXBhY2thZ2luZw,False,"Sat, 10 Jun 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=6, tm_mday=10, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=161, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3LnRyZW5kaHVudGVyLmNvbS90cmVuZHMvbW9uby1tYXRlcmlhbC1wYWNrYWdpbmfSAT5odHRwczovL3d3dy50cmVuZGh1bnRlci5jb20vYW1wL3RyZW5kcy9tb25vLW1hdGVyaWFsLXBhY2thZ2luZw?oc=5"" target=""_blank"">Mono-Material Lipstick Tubes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Trend Hunter</font>",text/plain,,,Mono-Material Lipstick Tubes - Trend Hunter,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3LnRyZW5kaHVudGVyLmNvbS90cmVuZHMvbW9uby1tYXRlcmlhbC1wYWNrYWdpbmfSAT5odHRwczovL3d3dy50cmVuZGh1bnRlci5jb20vYW1wL3RyZW5kcy9tb25vLW1hdGVyaWFsLXBhY2thZ2luZw?oc=5"" target=""_blank"">Mono-Material Lipstick Tubes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Trend Hunter</font>",https://www.trendhunter.com,Trend Hunter,"https://news.google.com/rss/search?q=""Sustainable Materials"" ""new products""+after:2023-06-01+before:2023-06-30"
"With New Recycling Center Fully Operational, EGGER Now Manufactures Products With Post-Consumer Recycled Wood - PR Newswire","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMipAFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL3dpdGgtbmV3LXJlY3ljbGluZy1jZW50ZXItZnVsbHktb3BlcmF0aW9uYWwtZWdnZXItbm93LW1hbnVmYWN0dXJlcy1wcm9kdWN0cy13aXRoLXBvc3QtY29uc3VtZXItcmVjeWNsZWQtd29vZC0zMDE4NDQxNDEuaHRtbNIBAA?oc=5'}]",https://news.google.com/rss/articles/CBMipAFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL3dpdGgtbmV3LXJlY3ljbGluZy1jZW50ZXItZnVsbHktb3BlcmF0aW9uYWwtZWdnZXItbm93LW1hbnVmYWN0dXJlcy1wcm9kdWN0cy13aXRoLXBvc3QtY29uc3VtZXItcmVjeWNsZWQtd29vZC0zMDE4NDQxNDEuaHRtbNIBAA?oc=5,CBMipAFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL3dpdGgtbmV3LXJlY3ljbGluZy1jZW50ZXItZnVsbHktb3BlcmF0aW9uYWwtZWdnZXItbm93LW1hbnVmYWN0dXJlcy1wcm9kdWN0cy13aXRoLXBvc3QtY29uc3VtZXItcmVjeWNsZWQtd29vZC0zMDE4NDQxNDEuaHRtbNIBAA,False,"Tue, 06 Jun 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=6, tm_mday=6, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=157, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMipAFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL3dpdGgtbmV3LXJlY3ljbGluZy1jZW50ZXItZnVsbHktb3BlcmF0aW9uYWwtZWdnZXItbm93LW1hbnVmYWN0dXJlcy1wcm9kdWN0cy13aXRoLXBvc3QtY29uc3VtZXItcmVjeWNsZWQtd29vZC0zMDE4NDQxNDEuaHRtbNIBAA?oc=5"" target=""_blank"">With New Recycling Center Fully Operational, EGGER Now Manufactures Products With Post-Consumer Recycled Wood</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PR Newswire</font>",text/plain,,,"With New Recycling Center Fully Operational, EGGER Now Manufactures Products With Post-Consumer Recycled Wood - PR Newswire",text/html,,,"<a href=""https://news.google.com/rss/articles/CBMipAFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL3dpdGgtbmV3LXJlY3ljbGluZy1jZW50ZXItZnVsbHktb3BlcmF0aW9uYWwtZWdnZXItbm93LW1hbnVmYWN0dXJlcy1wcm9kdWN0cy13aXRoLXBvc3QtY29uc3VtZXItcmVjeWNsZWQtd29vZC0zMDE4NDQxNDEuaHRtbNIBAA?oc=5"" target=""_blank"">With New Recycling Center Fully Operational, EGGER Now Manufactures Products With Post-Consumer Recycled Wood</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PR Newswire</font>",https://www.prnewswire.com,PR Newswire,"https://news.google.com/rss/search?q=""Sustainable Materials"" ""new products""+after:2023-06-01+before:2023-06-30"
CPI Announces Keynote Speaker for 2023 Polyurethanes Technical Conference - American Chemistry Council,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMinwFodHRwczovL3d3dy5hbWVyaWNhbmNoZW1pc3RyeS5jb20vY2hlbWlzdHJ5LWluLWFtZXJpY2EvbmV3cy10cmVuZHMvcHJlc3MtcmVsZWFzZS8yMDIzL2NwaS1hbm5vdW5jZXMta2V5bm90ZS1zcGVha2VyLWZvci0yMDIzLXBvbHl1cmV0aGFuZXMtdGVjaG5pY2FsLWNvbmZlcmVuY2XSAQA?oc=5'}]",https://news.google.com/rss/articles/CBMinwFodHRwczovL3d3dy5hbWVyaWNhbmNoZW1pc3RyeS5jb20vY2hlbWlzdHJ5LWluLWFtZXJpY2EvbmV3cy10cmVuZHMvcHJlc3MtcmVsZWFzZS8yMDIzL2NwaS1hbm5vdW5jZXMta2V5bm90ZS1zcGVha2VyLWZvci0yMDIzLXBvbHl1cmV0aGFuZXMtdGVjaG5pY2FsLWNvbmZlcmVuY2XSAQA?oc=5,CBMinwFodHRwczovL3d3dy5hbWVyaWNhbmNoZW1pc3RyeS5jb20vY2hlbWlzdHJ5LWluLWFtZXJpY2EvbmV3cy10cmVuZHMvcHJlc3MtcmVsZWFzZS8yMDIzL2NwaS1hbm5vdW5jZXMta2V5bm90ZS1zcGVha2VyLWZvci0yMDIzLXBvbHl1cmV0aGFuZXMtdGVjaG5pY2FsLWNvbmZlcmVuY2XSAQA,False,"Tue, 13 Jun 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=6, tm_mday=13, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=164, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMinwFodHRwczovL3d3dy5hbWVyaWNhbmNoZW1pc3RyeS5jb20vY2hlbWlzdHJ5LWluLWFtZXJpY2EvbmV3cy10cmVuZHMvcHJlc3MtcmVsZWFzZS8yMDIzL2NwaS1hbm5vdW5jZXMta2V5bm90ZS1zcGVha2VyLWZvci0yMDIzLXBvbHl1cmV0aGFuZXMtdGVjaG5pY2FsLWNvbmZlcmVuY2XSAQA?oc=5"" target=""_blank"">CPI Announces Keynote Speaker for 2023 Polyurethanes Technical Conference</a>&nbsp;&nbsp;<font color=""#6f6f6f"">American Chemistry Council</font>",text/plain,,,CPI Announces Keynote Speaker for 2023 Polyurethanes Technical Conference - American Chemistry Council,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMinwFodHRwczovL3d3dy5hbWVyaWNhbmNoZW1pc3RyeS5jb20vY2hlbWlzdHJ5LWluLWFtZXJpY2EvbmV3cy10cmVuZHMvcHJlc3MtcmVsZWFzZS8yMDIzL2NwaS1hbm5vdW5jZXMta2V5bm90ZS1zcGVha2VyLWZvci0yMDIzLXBvbHl1cmV0aGFuZXMtdGVjaG5pY2FsLWNvbmZlcmVuY2XSAQA?oc=5"" target=""_blank"">CPI Announces Keynote Speaker for 2023 Polyurethanes Technical Conference</a>&nbsp;&nbsp;<font color=""#6f6f6f"">American Chemistry Council</font>",https://www.americanchemistry.com,American Chemistry Council,"https://news.google.com/rss/search?q=""Sustainable Materials"" ""new products""+after:2023-06-01+before:2023-06-30"
30 sustainable and ethical fashion brands to shop now - Marie Claire UK,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3Lm1hcmllY2xhaXJlLmNvLnVrL25ld3MvZmFzaGlvbi1uZXdzL2Jlc3QtZXRoaWNhbC1mYXNoaW9uLWJyYW5kcy10by1rbm93LXN1c3RhaW5hYmxlLWZhc2hpb24tODQxNjnSAQA?oc=5'}]",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3Lm1hcmllY2xhaXJlLmNvLnVrL25ld3MvZmFzaGlvbi1uZXdzL2Jlc3QtZXRoaWNhbC1mYXNoaW9uLWJyYW5kcy10by1rbm93LXN1c3RhaW5hYmxlLWZhc2hpb24tODQxNjnSAQA?oc=5,CBMibWh0dHBzOi8vd3d3Lm1hcmllY2xhaXJlLmNvLnVrL25ld3MvZmFzaGlvbi1uZXdzL2Jlc3QtZXRoaWNhbC1mYXNoaW9uLWJyYW5kcy10by1rbm93LXN1c3RhaW5hYmxlLWZhc2hpb24tODQxNjnSAQA,False,"Thu, 01 Jun 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=152, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3Lm1hcmllY2xhaXJlLmNvLnVrL25ld3MvZmFzaGlvbi1uZXdzL2Jlc3QtZXRoaWNhbC1mYXNoaW9uLWJyYW5kcy10by1rbm93LXN1c3RhaW5hYmxlLWZhc2hpb24tODQxNjnSAQA?oc=5"" target=""_blank"">30 sustainable and ethical fashion brands to shop now</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Marie Claire UK</font>",text/plain,,,30 sustainable and ethical fashion brands to shop now - Marie Claire UK,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3Lm1hcmllY2xhaXJlLmNvLnVrL25ld3MvZmFzaGlvbi1uZXdzL2Jlc3QtZXRoaWNhbC1mYXNoaW9uLWJyYW5kcy10by1rbm93LXN1c3RhaW5hYmxlLWZhc2hpb24tODQxNjnSAQA?oc=5"" target=""_blank"">30 sustainable and ethical fashion brands to shop now</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Marie Claire UK</font>",https://www.marieclaire.co.uk,Marie Claire UK,"https://news.google.com/rss/search?q=""Sustainable Materials"" ""new products""+after:2023-06-01+before:2023-06-30"
Role of R&D in achieving sustainable goals - Indian Chemical News,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmluZGlhbmNoZW1pY2FsbmV3cy5jb20vb3Bpbmlvbi9yb2xlLW9mLXJkLWluLWFjaGlldmluZy1zdXN0YWluYWJsZS1nb2Fscy0xNzk1ONIBX2h0dHBzOi8vd3d3LmluZGlhbmNoZW1pY2FsbmV3cy5jb20vb3Bpbmlvbi9saXRlL3JvbGUtb2YtcmQtaW4tYWNoaWV2aW5nLXN1c3RhaW5hYmxlLWdvYWxzLTE3OTU4?oc=5'}]",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmluZGlhbmNoZW1pY2FsbmV3cy5jb20vb3Bpbmlvbi9yb2xlLW9mLXJkLWluLWFjaGlldmluZy1zdXN0YWluYWJsZS1nb2Fscy0xNzk1ONIBX2h0dHBzOi8vd3d3LmluZGlhbmNoZW1pY2FsbmV3cy5jb20vb3Bpbmlvbi9saXRlL3JvbGUtb2YtcmQtaW4tYWNoaWV2aW5nLXN1c3RhaW5hYmxlLWdvYWxzLTE3OTU4?oc=5,CBMiWmh0dHBzOi8vd3d3LmluZGlhbmNoZW1pY2FsbmV3cy5jb20vb3Bpbmlvbi9yb2xlLW9mLXJkLWluLWFjaGlldmluZy1zdXN0YWluYWJsZS1nb2Fscy0xNzk1ONIBX2h0dHBzOi8vd3d3LmluZGlhbmNoZW1pY2FsbmV3cy5jb20vb3Bpbmlvbi9saXRlL3JvbGUtb2YtcmQtaW4tYWNoaWV2aW5nLXN1c3RhaW5hYmxlLWdvYWxzLTE3OTU4,False,"Mon, 26 Jun 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=6, tm_mday=26, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=177, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmluZGlhbmNoZW1pY2FsbmV3cy5jb20vb3Bpbmlvbi9yb2xlLW9mLXJkLWluLWFjaGlldmluZy1zdXN0YWluYWJsZS1nb2Fscy0xNzk1ONIBX2h0dHBzOi8vd3d3LmluZGlhbmNoZW1pY2FsbmV3cy5jb20vb3Bpbmlvbi9saXRlL3JvbGUtb2YtcmQtaW4tYWNoaWV2aW5nLXN1c3RhaW5hYmxlLWdvYWxzLTE3OTU4?oc=5"" target=""_blank"">Role of R&amp;D in achieving sustainable goals</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Indian Chemical News</font>",text/plain,,,Role of R&D in achieving sustainable goals - Indian Chemical News,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmluZGlhbmNoZW1pY2FsbmV3cy5jb20vb3Bpbmlvbi9yb2xlLW9mLXJkLWluLWFjaGlldmluZy1zdXN0YWluYWJsZS1nb2Fscy0xNzk1ONIBX2h0dHBzOi8vd3d3LmluZGlhbmNoZW1pY2FsbmV3cy5jb20vb3Bpbmlvbi9saXRlL3JvbGUtb2YtcmQtaW4tYWNoaWV2aW5nLXN1c3RhaW5hYmxlLWdvYWxzLTE3OTU4?oc=5"" target=""_blank"">Role of R&amp;D in achieving sustainable goals</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Indian Chemical News</font>",https://www.indianchemicalnews.com,Indian Chemical News,"https://news.google.com/rss/search?q=""Sustainable Materials"" ""new products""+after:2023-06-01+before:2023-06-30"
Samuel Ross joins Beats by Dre - HYPEBAE,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vaHlwZWJhZS5jb20vMjAyMy82L3NyLWEtZm91bmRlci1zYW11ZWwtcm9zcy1iZWF0cy1ieS1kcmUtcHJpbmNpcGFsLWRlc2lnbi1jb25zdWx0YW50LXJvbGUtZGV0YWlsc9IBAA?oc=5'}]",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vaHlwZWJhZS5jb20vMjAyMy82L3NyLWEtZm91bmRlci1zYW11ZWwtcm9zcy1iZWF0cy1ieS1kcmUtcHJpbmNpcGFsLWRlc2lnbi1jb25zdWx0YW50LXJvbGUtZGV0YWlsc9IBAA?oc=5,CBMiaWh0dHBzOi8vaHlwZWJhZS5jb20vMjAyMy82L3NyLWEtZm91bmRlci1zYW11ZWwtcm9zcy1iZWF0cy1ieS1kcmUtcHJpbmNpcGFsLWRlc2lnbi1jb25zdWx0YW50LXJvbGUtZGV0YWlsc9IBAA,False,"Thu, 22 Jun 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=6, tm_mday=22, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=173, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vaHlwZWJhZS5jb20vMjAyMy82L3NyLWEtZm91bmRlci1zYW11ZWwtcm9zcy1iZWF0cy1ieS1kcmUtcHJpbmNpcGFsLWRlc2lnbi1jb25zdWx0YW50LXJvbGUtZGV0YWlsc9IBAA?oc=5"" target=""_blank"">Samuel Ross joins Beats by Dre</a>&nbsp;&nbsp;<font color=""#6f6f6f"">HYPEBAE</font>",text/plain,,,Samuel Ross joins Beats by Dre - HYPEBAE,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vaHlwZWJhZS5jb20vMjAyMy82L3NyLWEtZm91bmRlci1zYW11ZWwtcm9zcy1iZWF0cy1ieS1kcmUtcHJpbmNpcGFsLWRlc2lnbi1jb25zdWx0YW50LXJvbGUtZGV0YWlsc9IBAA?oc=5"" target=""_blank"">Samuel Ross joins Beats by Dre</a>&nbsp;&nbsp;<font color=""#6f6f6f"">HYPEBAE</font>",https://hypebae.com,HYPEBAE,"https://news.google.com/rss/search?q=""Sustainable Materials"" ""new products""+after:2023-06-01+before:2023-06-30"
